Date/Time,Electricity:Facility [J](Hourly),Gas:Facility [J](Hourly),Heating:Electricity [J](Hourly),Cooling:Electricity [J](Hourly),HVACFan:Fans:Electricity [J](Hourly),Electricity:HVAC [J](Hourly),Fans:Electricity [J](Hourly),General:InteriorLights:Electricity [J](Hourly),General:ExteriorLights:Electricity [J](Hourly),Appl:InteriorEquipment:Electricity [J](Hourly),Misc:InteriorEquipment:Electricity [J](Hourly),Water Heater:WaterSystems:Electricity [J](Hourly) 
 10/07  24:00:00,1.372390453,0,0,0.356004101,0.087514633,0.443518733,0.087514633,0.200906321,0.043685997,0.130076898,0.417282624,0.11648988
 10/08  01:00:00,1.079322306,0,0,0.270242301,0.066418545,0.336660846,0.066418545,0.12470051,0.02711544,0.110055957,0.38420738,0.076152172
 10/08  02:00:00,0.91836915,0,0,0.206810964,0.050499637,0.257310601,0.050499637,0.08313364,0.018076959,0.093486018,0.379752802,0.066179131
 10/08  03:00:00,0.84122019,0,0,0.155082481,0.037859859,0.19294234,0.037859859,0.08313364,0.018076959,0.083125486,0.374407308,0.069104458
 10/08  04:00:00,0.795121358,0,0,0.092942718,0.022832593,0.115775311,0.022832593,0.08313364,0.018076959,0.096569503,0.360264022,0.100871925
 10/08  05:00:00,0.99796865,0,0,0.089461539,0.021829925,0.111291465,0.021829925,0.090061448,0.019583373,0.113136198,0.402025694,0.241440474
 10/08  06:00:00,1.579252806,0,0,0.144056201,0.034921825,0.178978026,0.034921825,0.187050662,0.04067316,0.184011474,0.464501155,0.50360833
 10/08  07:00:00,2.135046018,0,0,0.209062958,0.050249323,0.259312281,0.050249323,0.381029257,0.082852738,0.287659159,0.493567278,0.572695304
 10/08  08:00:00,1.981660738,0,0,0.165197374,0.03968823,0.204885604,0.03968823,0.339462385,0.07381425,0.372714216,0.417282624,0.553071658
 10/08  09:00:00,1.837635991,0,0,0.249794303,0.058087732,0.307882035,0.058087732,0.166267279,0.036153927,0.459246797,0.355141257,0.492514696
 10/08  10:00:00,1.868385419,0,0,0.342022089,0.078071408,0.420093496,0.078071408,0.131628237,0.028621858,0.482755643,0.363493591,0.421362593
 10/08  11:00:00,1.920218065,0,0,0.419287513,0.094665471,0.513952985,0.094665471,0.131628237,0.028621858,0.503411355,0.363604956,0.358568675
 10/08  12:00:00,1.955660736,0,0,0.505736088,0.113129173,0.618865261,0.113129173,0.131628237,0.028621858,0.488089073,0.35747991,0.310546397
 10/08  13:00:00,2.054268145,0,0,0.636636926,0.140815142,0.777452068,0.140815142,0.131628237,0.028621858,0.443692184,0.369841365,0.282602433
 10/08  14:00:00,2.1067505,0,0,0.714101127,0.157927295,0.872028422,0.157927295,0.131628237,0.028621858,0.408811516,0.390666519,0.254563948
 10/08  15:00:00,2.182792883,0,0,0.740790526,0.163802152,0.904592677,0.163802152,0.138556066,0.030128277,0.418399533,0.412382588,0.258303741
 10/08  16:00:00,2.461687525,0,0,0.795232356,0.175828108,0.971060464,0.175828108,0.173195109,0.037660323,0.477003988,0.487776326,0.294561316
 10/08  17:00:00,2.963223909,0,0,0.8576254,0.193438124,1.051063525,0.193438124,0.28403996,0.061762949,0.584190809,0.592570281,0.369166385
 10/08  18:00:00,3.4380007,0,0,0.928152992,0.20930409,1.137457081,0.20930409,0.519585324,0.112980991,0.529776492,0.643352474,0.444418338
 10/08  19:00:00,3.740794224,0,0,0.949178373,0.216264333,1.165442706,0.216264333,0.817480839,0.177756777,0.433195571,0.664066264,0.462422068
 10/08  20:00:00,3.786434107,0,0,0.955321088,0.217639959,1.172961047,0.217639959,0.900614478,0.195833729,0.387533176,0.686895977,0.422165699
 10/08  21:00:00,3.443203579,0,0,0.890935446,0.204641134,1.09557658,0.204641134,0.755130584,0.164199057,0.367678107,0.670859495,0.369329755
 10/08  22:00:00,2.867013154,0,0,0.801269616,0.183999677,0.985269293,0.183999677,0.568079919,0.123525897,0.29702439,0.58054292,0.292140735
 10/08  23:00:00,2.270126323,0,0,0.698152,0.160285918,0.858437918,0.160285918,0.394884813,0.085865552,0.199054806,0.504480995,0.206972239
 10/08  24:00:00,1.646033693,0,0,0.584921818,0.134254852,0.71917667,0.134254852,0.200906321,0.043685997,0.130076898,0.417282624,0.114475183
 10/09  01:00:00,1.363145267,0,0,0.512881368,0.117698127,0.630579495,0.117698127,0.12470051,0.02711544,0.105451096,0.38420738,0.070661346
 10/09  02:00:00,1.221131266,0,0,0.461960216,0.105973976,0.567934192,0.105973976,0.08313364,0.018076959,0.090439573,0.379752802,0.061364101
 10/09  03:00:00,1.138486918,0,0,0.403309949,0.093362949,0.496672898,0.093362949,0.08313364,0.018076959,0.081532515,0.374407308,0.064233599
 10/09  04:00:00,1.118606282,0,0,0.365431547,0.084559827,0.449991374,0.084559827,0.08313364,0.018076959,0.093453154,0.360264022,0.093257133
 10/09  05:00:00,1.302090578,0,0,0.356159132,0.082379502,0.438538634,0.082379502,0.090061448,0.019583373,0.108356723,0.402025694,0.223094706
 10/09  06:00:00,1.751494176,0,0,0.326344375,0.076681244,0.403025619,0.076681244,0.187050662,0.04067316,0.171615043,0.464501155,0.464198538
 10/09  07:00:00,2.258833801,0,0,0.36659552,0.087354387,0.453949907,0.087354387,0.381029257,0.082852738,0.262970903,0.493567278,0.526533717
 10/09  08:00:00,2.174821789,0,0,0.389801114,0.092845044,0.482646159,0.092845044,0.339462385,0.07381425,0.334870699,0.417282624,0.506315672
 10/09  09:00:00,2.139184651,0,0,0.570250157,0.134756263,0.70500642,0.134756263,0.166267279,0.036153927,0.406710563,0.355141257,0.449475205
 10/09  10:00:00,2.246510659,0,0,0.72657239,0.16906323,0.89563562,0.16906323,0.131628237,0.028621858,0.423353376,0.363493591,0.383347977
 10/09  11:00:00,2.501639829,0,0,0.96814663,0.22148661,1.18963324,0.22148661,0.131628237,0.028621858,0.442174469,0.363604956,0.325547069
 10/09  12:00:00,2.675592588,0,0,1.160734686,0.263455111,1.424189797,0.263455111,0.131628237,0.028621858,0.432310149,0.35747991,0.280932637
 10/09  13:00:00,2.867024773,0,0,1.361389919,0.306000869,1.667390789,0.306000869,0.131628237,0.028621858,0.392839479,0.369841365,0.256273045
 10/09  14:00:00,3.039707086,0,0,1.53001884,0.344022528,1.874041368,0.344022528,0.131628237,0.028621858,0.363165015,0.390666519,0.231154089
 10/09  15:00:00,3.134439661,0,0,1.563360842,0.358309575,1.921670418,0.358309575,0.138556066,0.030128277,0.375164065,0.412382588,0.236108247
 10/09  16:00:00,3.22858836,0,0,1.466363564,0.339575677,1.805939241,0.339575677,0.173195109,0.037660323,0.435099749,0.487776326,0.268487613
 10/09  17:00:00,3.344880919,0,0,1.215809711,0.288522793,1.504332504,0.288522793,0.28403996,0.061762949,0.542946891,0.592570281,0.338798335
 10/09  18:00:00,3.515767342,0,0,1.040029834,0.254003302,1.294033136,0.254003302,0.519585324,0.112980991,0.489747791,0.643352474,0.405637626
 10/09  19:00:00,3.5679321,0,0,0.864212706,0.211295474,1.07550818,0.211295474,0.817480839,0.177756777,0.393243357,0.664066264,0.419446683
 10/09  20:00:00,3.438367647,0,0,0.727369134,0.178005826,0.90537496,0.178005826,0.900614478,0.195833729,0.346868578,0.686895977,0.382349925
 10/09  21:00:00,2.946436579,0,0,0.540248862,0.132333454,0.672582316,0.132333454,0.755130584,0.164199057,0.326136774,0.670859495,0.337098353
 10/09  22:00:00,2.173358007,0,0,0.28001256,0.06864149,0.34865405,0.06864149,0.568079919,0.123525897,0.264015642,0.58054292,0.268109578
 10/09  23:00:00,1.452318756,0,0,0.057862229,0.014186907,0.072049136,0.014186907,0.394884813,0.085865552,0.18093082,0.504480995,0.19367744
 10/09  24:00:00,0.917673303,0,0,0,0,0,0,0.200906321,0.043685997,0.122407601,0.417282624,0.112960759
 10/10  01:00:00,0.738326163,0,0,0,0,0,0,0.12470051,0.02711544,0.105451096,0.38420738,0.076421737
 10/10  02:00:00,0.65939309,0,0,0,0,0,0,0.08313364,0.018076959,0.090439573,0.379752802,0.067560116
 10/10  03:00:00,0.648217489,0,0,0,0,0,0,0.08313364,0.018076959,0.081532515,0.374407308,0.070637067
 10/10  04:00:00,0.675579199,0,0,0,0,0,0,0.08313364,0.018076959,0.093453154,0.360264022,0.100221424
 10/10  05:00:00,0.871718643,0,0,0,0,0,0,0.090061448,0.019583373,0.108356723,0.402025694,0.231261406
 10/10  06:00:00,1.357710273,0,0,0,0,0,0,0.187050662,0.04067316,0.171615043,0.464501155,0.473440254
 10/10  07:00:00,1.814363047,0,0,0,0,0,0,0.381029257,0.082852738,0.262970903,0.493567278,0.53601287
 10/10  08:00:00,1.700385785,0,0,0,0,0,0,0.339462385,0.07381425,0.334870699,0.417282624,0.514525827
 10/10  09:00:00,1.44082511,0,0,0,0,0,0,0.166267279,0.036153927,0.406710563,0.355141257,0.456122084
 10/10  10:00:00,1.356750203,0,0,0,0,0,0,0.131628237,0.028621858,0.423353376,0.363493591,0.389223141
 10/10  11:00:00,1.31681456,0,0,0,0,0,0,0.131628237,0.028621858,0.442174469,0.363604956,0.330355041
 10/10  12:00:00,1.373302868,0,0,0.095291713,0.022764751,0.118056464,0.022764751,0.131628237,0.028621858,0.432310149,0.35747991,0.28477625
 10/10  13:00:00,1.66534546,0,0,0.37497671,0.087693441,0.462670151,0.087693441,0.131628237,0.028621858,0.392839479,0.369841365,0.259314369
 10/10  14:00:00,1.954910076,0,0,0.638552157,0.147969537,0.786521694,0.147969537,0.131628237,0.028621858,0.363165015,0.390666519,0.233876753
 10/10  15:00:00,2.274503144,0,0,0.861713099,0.197990566,1.059703666,0.197990566,0.138556066,0.030128277,0.375164065,0.412382588,0.238138482
 10/10  16:00:00,2.546856869,0,0,0.912757573,0.20976944,1.122527013,0.20976944,0.173195109,0.037660323,0.435099749,0.487776326,0.27016835
 10/10  17:00:00,2.964592179,0,0,0.90977329,0.213139081,1.122912371,0.213139081,0.28403996,0.061762949,0.542946891,0.592570281,0.339929727
 10/10  18:00:00,3.24740928,0,0,0.822288699,0.20207351,1.024362209,0.20207351,0.519585324,0.112980991,0.489747791,0.643352474,0.406950491
 10/10  19:00:00,3.439448776,0,0,0.758330524,0.18760352,0.945934044,0.18760352,0.817480839,0.177756777,0.393243357,0.664066264,0.420537495
 10/10  20:00:00,3.435145898,0,0,0.722652521,0.178719433,0.901371954,0.178719433,0.900614478,0.195833729,0.346868578,0.686895977,0.383131182
 10/10  21:00:00,3.046873535,0,0,0.619494894,0.153176359,0.772671252,0.153176359,0.755130584,0.164199057,0.326136774,0.670859495,0.337446372
 10/10  22:00:00,2.448085687,0,0,0.500250355,0.12367749,0.623927846,0.12367749,0.568079919,0.123525897,0.264015642,0.58054292,0.267563462
 10/10  23:00:00,1.798325591,0,0,0.335789252,0.083001211,0.418790463,0.083001211,0.394884813,0.085865552,0.18093082,0.504480995,0.192942948
 10/10  24:00:00,1.124445365,0,0,0.166798333,0.041218,0.208016334,0.041218,0.200906321,0.043685997,0.122407601,0.417282624,0.111716488
 10/11  01:00:00,0.801358995,0,0,0.052170499,0.012889973,0.065060472,0.012889973,0.12470051,0.02711544,0.105451096,0.38420738,0.074394096
 10/11  02:00:00,0.657391929,0,0,0,0,0,0,0.08313364,0.018076959,0.090439573,0.379752802,0.065558956
 10/11  03:00:00,0.64604275,0,0,0,0,0,0,0.08313364,0.018076959,0.081532515,0.374407308,0.068462328
 10/11  04:00:00,0.673217449,0,0,0,0,0,0,0.08313364,0.018076959,0.093453154,0.360264022,0.097859675
 10/11  05:00:00,0.869167578,0,0,0,0,0,0,0.090061448,0.019583373,0.108356723,0.402025694,0.228710341
 10/11  06:00:00,1.356259768,0,0,0,0,0,0,0.187050662,0.04067316,0.171615043,0.464501155,0.471989749
 10/11  07:00:00,1.81327309,0,0,0,0,0,0,0.381029257,0.082852738,0.262970903,0.493567278,0.534922913
 10/11  08:00:00,1.699865921,0,0,0,0,0,0,0.339462385,0.07381425,0.334870699,0.417282624,0.514005962
 10/11  09:00:00,1.441695618,0,0,0,0,0,0,0.166267279,0.036153927,0.406710563,0.355141257,0.456992592
 10/11  10:00:00,1.359205767,0,0,0,0,0,0,0.131628237,0.028621858,0.423353376,0.363493591,0.391678705
 10/11  11:00:00,1.434841001,0,0,0.091801696,0.022006896,0.113808592,0.022006896,0.131628237,0.028621858,0.442174469,0.363604956,0.334572889
 10/11  12:00:00,1.503082162,0,0,0.19659506,0.046283347,0.242878407,0.046283347,0.131628237,0.028621858,0.432310149,0.35747991,0.289733601
 10/11  13:00:00,1.550428988,0,0,0.277825407,0.064854428,0.342679835,0.064854428,0.131628237,0.028621858,0.392839479,0.369841365,0.264388214
 10/11  14:00:00,1.681893639,0,0,0.413205985,0.095490154,0.508696138,0.095490154,0.131628237,0.028621858,0.363165015,0.390666519,0.238685872
 10/11  15:00:00,1.792104548,0,0,0.465596729,0.107596851,0.57319358,0.107596851,0.138556066,0.030128277,0.375164065,0.412382588,0.242249972
 10/11  16:00:00,2.126912228,0,0,0.567676707,0.131192127,0.698868834,0.131192127,0.173195109,0.037660323,0.435099749,0.487776326,0.273881888
 10/11  17:00:00,2.577298739,0,0,0.592585773,0.139438168,0.732023941,0.139438168,0.28403996,0.061762949,0.542946891,0.592570281,0.343524717
 10/11  18:00:00,3.050318981,0,0,0.666110422,0.158155009,0.824265431,0.158155009,0.519585324,0.112980991,0.489747791,0.643352474,0.40995697
 10/11  19:00:00,3.378251597,0,0,0.713423821,0.169349208,0.882773029,0.169349208,0.817480839,0.177756777,0.393243357,0.664066264,0.422501331
 10/11  20:00:00,3.346493588,0,0,0.653692509,0.157597184,0.811289692,0.157597184,0.900614478,0.195833729,0.346868578,0.686895977,0.384561133
 10/11  21:00:00,2.943718164,0,0,0.53680205,0.131178864,0.667980914,0.131178864,0.755130584,0.164199057,0.326136774,0.670859495,0.33898134
 10/11  22:00:00,2.310579735,0,0,0.389368213,0.095735002,0.485103214,0.095735002,0.568079919,0.123525897,0.264015642,0.58054292,0.268882142
 10/11  23:00:00,1.694834838,0,0,0.252542543,0.062086385,0.314628928,0.062086385,0.394884813,0.085865552,0.18093082,0.504480995,0.19361373
 10/11  24:00:00,1.015334387,0,0,0.078923754,0.019399855,0.098323609,0.019399855,0.200906321,0.043685997,0.122407601,0.417282624,0.112298234
 10/12  01:00:00,0.736903375,0,0,0,0,0,0,0.12470051,0.02711544,0.105451096,0.38420738,0.074998949
 10/12  02:00:00,0.657688351,0,0,0,0,0,0,0.08313364,0.018076959,0.090439573,0.379752802,0.065855377
 10/12  03:00:00,0.646725856,0,0,0,0,0,0,0.08313364,0.018076959,0.081532515,0.374407308,0.069145434
 10/12  04:00:00,0.674245933,0,0,0,0,0,0,0.08313364,0.018076959,0.093453154,0.360264022,0.098888158
 10/12  05:00:00,0.871194019,0,0,0,0,0,0,0.090061448,0.019583373,0.108356723,0.402025694,0.230736781
 10/12  06:00:00,1.359320896,0,0,0,0,0,0,0.187050662,0.04067316,0.171615043,0.464501155,0.475050877
 10/12  07:00:00,1.816965495,0,0,0,0,0,0,0.381029257,0.082852738,0.262970903,0.493567278,0.538615319
 10/12  08:00:00,1.703751268,0,0,0,0,0,0,0.339462385,0.07381425,0.334870699,0.417282624,0.51789131
 10/12  09:00:00,1.445513766,0,0,0,0,0,0,0.166267279,0.036153927,0.406710563,0.355141257,0.46081074
 10/12  10:00:00,1.361920191,0,0,0,0,0,0,0.131628237,0.028621858,0.423353376,0.363493591,0.394393129
 10/12  11:00:00,1.322413729,0,0,0,0,0,0,0.131628237,0.028621858,0.442174469,0.363604956,0.33595421
 10/12  12:00:00,1.267713167,0,0,0.005630411,0.001374981,0.007005392,0.001374981,0.131628237,0.028621858,0.432310149,0.35747991,0.290237621
 10/12  13:00:00,1.435701646,0,0,0.182785101,0.044690584,0.227475685,0.044690584,0.131628237,0.028621858,0.392839479,0.369841365,0.264865021
 10/12  14:00:00,1.629566436,0,0,0.365732887,0.089697324,0.455430211,0.089697324,0.131628237,0.028621858,0.363165015,0.390666519,0.239624596
 10/12  15:00:00,1.810589384,0,0,0.472577782,0.117000678,0.58957846,0.117000678,0.138556066,0.030128277,0.375164065,0.412382588,0.244349928
 10/12  16:00:00,1.987646772,0,0,0.445317816,0.111240188,0.556558004,0.111240188,0.173195109,0.037660323,0.435099749,0.487776326,0.276927262
 10/12  17:00:00,2.207080203,0,0,0.285824275,0.071486985,0.357311261,0.071486985,0.28403996,0.061762949,0.542946891,0.592570281,0.348018861
 10/12  18:00:00,2.545076661,0,0,0.250799925,0.062827111,0.313627035,0.062827111,0.519585324,0.112980991,0.489747791,0.643352474,0.415353046
 10/12  19:00:00,2.701391968,0,0,0.159559516,0.040011894,0.199571409,0.040011894,0.817480839,0.177756777,0.393243357,0.664066264,0.428843322
 10/12  20:00:00,2.615108532,0,0,0.058688168,0.014728337,0.073416505,0.014728337,0.900614478,0.195833729,0.346868578,0.686895977,0.391049265
 10/12  21:00:00,2.281955514,0,0,0,0,0,0,0.755130584,0.164199057,0.326136774,0.670859495,0.345199604
 10/12  22:00:00,1.831540628,0,0,0,0,0,0,0.568079919,0.123525897,0.264015642,0.58054292,0.274946248
 10/12  23:00:00,1.386547704,0,0,0,0,0,0,0.394884813,0.085865552,0.18093082,0.504480995,0.199955524
 10/12  24:00:00,0.922670863,0,0,0,0,0,0,0.200906321,0.043685997,0.122407601,0.417282624,0.11795832
 10/13  01:00:00,0.742839441,0,0,0,0,0,0,0.12470051,0.02711544,0.105451096,0.38420738,0.080935014
 10/13  02:00:00,0.663339502,0,0,0,0,0,0,0.08313364,0.018076959,0.090439573,0.379752802,0.071506529
 10/13  03:00:00,0.652553969,0,0,0,0,0,0,0.08313364,0.018076959,0.081532515,0.374407308,0.074973548
 10/13  04:00:00,0.680127,0,0,0,0,0,0,0.08313364,0.018076959,0.093453154,0.360264022,0.104769225
 10/13  05:00:00,0.877982237,0,0,0,0,0,0,0.090061448,0.019583373,0.108356723,0.402025694,0.237524999
 10/13  06:00:00,1.367533234,0,0,0,0,0,0,0.187050662,0.04067316,0.171615043,0.464501155,0.483263215
 10/13  07:00:00,1.824977069,0,0,0,0,0,0,0.381029257,0.082852738,0.262970903,0.493567278,0.546626892
 10/13  08:00:00,1.710971563,0,0,0,0,0,0,0.339462385,0.07381425,0.334870699,0.417282624,0.525111604
 10/13  09:00:00,1.451202964,0,0,0,0,0,0,0.166267279,0.036153927,0.406710563,0.355141257,0.466499938
 10/13  10:00:00,1.366914564,0,0,0,0,0,0,0.131628237,0.028621858,0.423353376,0.363493591,0.399387502
 10/13  11:00:00,1.32667747,0,0,0,0,0,0,0.131628237,0.028621858,0.442174469,0.363604956,0.340217951
 10/13  12:00:00,1.26442466,0,0,0,0,0,0,0.131628237,0.028621858,0.432310149,0.35747991,0.293954506
 10/13  13:00:00,1.211642618,0,0,0,0,0,0,0.131628237,0.028621858,0.392839479,0.369841365,0.268281678
 10/13  14:00:00,1.177308399,0,0,0,0,0,0,0.131628237,0.028621858,0.363165015,0.390666519,0.24279677
 10/13  15:00:00,1.223754833,0,0,0,0,0,0,0.138556066,0.030128277,0.375164065,0.412382588,0.247093837
 10/13  16:00:00,1.433957208,0,0,0,0,0,0,0.173195109,0.037660323,0.435099749,0.487776326,0.279795701
 10/13  17:00:00,1.852400791,0,0,0,0,0,0,0.28403996,0.061762949,0.542946891,0.592570281,0.35065071
 10/13  18:00:00,2.23465129,0,0,0,0,0,0,0.519585324,0.112980991,0.489747791,0.643352474,0.41855471
 10/13  19:00:00,2.505255076,0,0,0,0,0,0,0.817480839,0.177756777,0.393243357,0.664066264,0.432277839
 10/13  20:00:00,2.545045908,0,0,0,0,0,0,0.900614478,0.195833729,0.346868578,0.686895977,0.394403146
 10/13  21:00:00,2.285118265,0,0,0,0,0,0,0.755130584,0.164199057,0.326136774,0.670859495,0.348362355
 10/13  22:00:00,1.83461155,0,0,0,0,0,0,0.568079919,0.123525897,0.264015642,0.58054292,0.278017171
 10/13  23:00:00,1.388720277,0,0,0,0,0,0,0.394884813,0.085865552,0.18093082,0.504480995,0.202128097
 10/13  24:00:00,0.924918984,0,0,0,0,0,0,0.200906321,0.043685997,0.122407601,0.417282624,0.120206441
 10/14  01:00:00,0.752968255,0,0,0,0,0,0,0.12470051,0.02711544,0.110055957,0.38420738,0.086458967
 10/14  02:00:00,0.671493553,0,0,0,0,0,0,0.08313364,0.018076959,0.093486018,0.379752802,0.076614135
 10/14  03:00:00,0.659243063,0,0,0,0,0,0,0.08313364,0.018076959,0.083125486,0.374407308,0.08006967
 10/14  04:00:00,0.691587762,0,0,0,0,0,0,0.08313364,0.018076959,0.096569503,0.360264022,0.113113639
 10/14  05:00:00,0.902914317,0,0,0,0,0,0,0.090061448,0.019583373,0.113136198,0.402025694,0.257677605
 10/14  06:00:00,1.424004464,0,0,0,0,0,0,0.187050662,0.04067316,0.184011474,0.464501155,0.527338014
 10/14  07:00:00,1.901849561,0,0,0,0,0,0,0.381029257,0.082852738,0.287659159,0.493567278,0.598811129
 10/14  08:00:00,1.801955431,0,0,0,0,0,0,0.339462385,0.07381425,0.372714216,0.417282624,0.578251955
 10/14  09:00:00,1.551369586,0,0,0,0,0,0,0.166267279,0.036153927,0.459246797,0.355141257,0.514130325
 10/14  10:00:00,1.466404036,0,0,0,0,0,0,0.131628237,0.028621858,0.482755643,0.363493591,0.439474707
 10/14  11:00:00,1.420659834,0,0,0,0,0,0,0.131628237,0.028621858,0.503411355,0.363604956,0.372963428
 10/14  12:00:00,1.348712914,0,0,0,0,0,0,0.131628237,0.028621858,0.488089073,0.35747991,0.322463836
 10/14  13:00:00,1.2872783,0,0,0,0,0,0,0.131628237,0.028621858,0.443692184,0.369841365,0.293064656
 10/14  14:00:00,1.245083997,0,0,0,0,0,0,0.131628237,0.028621858,0.408811516,0.390666519,0.264925867
 10/14  15:00:00,1.289157824,0,0,0,0,0,0,0.138556066,0.030128277,0.418399533,0.412382588,0.26926136
 10/14  16:00:00,1.503156479,0,0,0,0,0,0,0.173195109,0.037660323,0.477003988,0.487776326,0.307090734
 10/14  17:00:00,1.927104284,0,0,0,0,0,0,0.28403996,0.061762949,0.584190809,0.592570281,0.384110285
 10/14  18:00:00,2.318927333,0,0,0,0,0,0,0.519585324,0.112980991,0.529776492,0.643352474,0.462802052
